,,
,,
Characteristic Energy eV,1486.6,Acquisition Time s
BE_Sur1 1,CPS_Sur1 1,Background_Sur1 1
1027.5,29911.8,29911.8
1027.1,29167.6,29167.6
1026.7,29629.4,29629.4
1026.3,29323.5,29323.5
1025.9,29617.6,29617.6
1025.5,29841.2,29841.2
1025.1,29964.7,29964.7
1024.7,29702.9,29702.9
1024.3,29873.5,29873.5
1023.9,29988.2,29988.2
1023.5,30161.8,30161.8
1023.1,30411.8,30411.8
1022.7,30382.4,30382.4
1022.3,29814.7,29814.7
1021.9,30864.7,30864.7
1021.5,29714.7,29714.7
1021.1,30341.2,30341.2
1020.7,29944.1,29944.1
1020.3,30197.1,30197.1
1019.9,30200,30200
1019.5,30270.6,30270.6
1019.1,29894.1,29894.1
1018.7,29591.2,29591.2
1018.3,30558.8,30558.8
1017.9,30400,30400
1017.5,30229.4,30229.4
1017.1,29735.3,29735.3
1016.7,29847.1,29847.1
1016.3,30476.5,30476.5
1015.9,30423.5,30423.5
1015.5,30347.1,30347.1
1015.1,30155.9,30155.9
1014.7,30438.2,30438.2
1014.3,30367.6,30367.6
1013.9,30014.7,30014.7
1013.5,30552.9,30552.9
1013.1,30479.4,30479.4
1012.7,30444.1,30444.1
1012.3,30205.9,30205.9
1011.9,29920.6,29920.6
1011.5,30673.5,30673.5
1011.1,30529.4,30529.4
1010.7,30652.9,30652.9
1010.3,30744.1,30744.1
1009.9,30738.2,30738.2
1009.5,30623.5,30623.5
1009.1,30323.5,30323.5
1008.7,30602.9,30602.9
1008.3,30497.1,30497.1
1007.9,30682.4,30682.4
1007.5,30597.1,30597.1
1007.1,30155.9,30155.9
1006.7,30938.2,30938.2
1006.3,30758.8,30758.8
1005.9,31958.8,31958.8
1005.5,30288.2,30288.2
1005.1,30167.6,30167.6
1004.7,30744.1,30744.1
1004.3,31444.1,31444.1
1003.9,31032.4,31032.4
1003.5,30964.7,30964.7
1003.1,31185.3,31185.3
1002.7,30779.4,30779.4
1002.3,30770.6,30770.6
1001.9,31270.6,31270.6
1001.5,31300,31300
1001.1,31511.8,31511.8
1000.7,30773.5,30773.5
1000.3,31223.5,31223.5
999.9,31285.3,31285.3
999.5,31570.6,31570.6
999.1,32085.3,32085.3
998.7,31891.2,31891.2
998.3,31026.5,31026.5
997.9,31032.4,31032.4
997.5,31964.7,31964.7
997.1,31167.6,31167.6
996.7,30950,30950
996.3,31588.2,31588.2
995.9,30870.6,30870.6
995.5,30970.6,30970.6
995.1,31423.5,31423.5
994.7,31435.3,31435.3
994.3,31305.9,31305.9
993.9,30850,30850
993.5,31026.5,31026.5
993.1,31026.5,31026.5
992.7,31429.4,31429.4
992.3,31488.2,31488.2
991.9,31026.5,31026.5
991.5,31094.1,31094.1
991.1,30629.4,30629.4
990.7,30567.6,30567.6
990.3,30802.9,30802.9
989.9,30855.9,30855.9
989.5,30770.6,30770.6
989.1,30958.8,30958.8
988.7,30829.4,30829.4
988.3,31073.5,31073.5
987.9,30450,30450
987.5,31382.4,31382.4
987.1,30779.4,30779.4
986.7,30117.6,30117.6
986.3,30614.7,30614.7
985.9,30417.6,30417.6
985.5,30667.6,30667.6
985.1,30611.8,30611.8
984.7,30361.8,30361.8
984.3,30841.2,30841.2
983.9,30858.8,30858.8
983.5,30655.9,30655.9
983.1,31308.8,31308.8
982.7,31400,31400
982.3,31388.2,31388.2
981.9,31341.2,31341.2
981.5,31102.9,31102.9
981.1,31626.5,31626.5
980.7,31417.6,31417.6
980.3,31576.5,31576.5
979.9,32029.4,32029.4
979.5,32394.1,32394.1
979.1,32447.1,32447.1
978.7,32044.1,32044.1
978.3,32400,32400
977.9,32838.2,32838.2
977.5,32558.8,32558.8
977.1,32491.2,32491.2
976.7,32852.9,32852.9
976.3,33076.5,33076.5
975.9,32870.6,32870.6
975.5,32835.3,32835.3
975.1,32191.2,32191.2
974.7,31961.8,31961.8
974.3,31555.9,31555.9
973.9,31779.4,31779.4
973.5,31123.5,31123.5
973.1,31385.3,31385.3
972.7,31408.8,31408.8
972.3,31408.8,31408.8
971.9,31311.8,31311.8
971.5,30932.4,30932.4
971.1,30950,30950
970.7,30038.2,30038.2
970.3,30594.1,30594.1
969.9,30376.5,30376.5
969.5,30311.8,30311.8
969.1,29976.5,29976.5
968.7,30091.2,30091.2
968.3,30097.1,30097.1
967.9,29255.9,29255.9
967.5,29370.6,29370.6
967.1,29394.1,29394.1
966.7,29452.9,29452.9
966.3,29229.4,29229.4
965.9,29141.2,29141.2
965.5,29247.1,29247.1
965.1,29711.8,29711.8
964.7,28794.1,28794.1
964.3,29120.6,29120.6
963.9,29638.2,29638.2
963.5,29405.9,29405.9
963.1,30102.9,30102.9
962.7,30120.6,30120.6
962.3,30300,30300
961.9,29991.2,29991.2
961.5,29564.7,29564.7
961.1,29679.4,29679.4
960.7,29173.5,29173.5
960.3,29214.7,29214.7
959.9,29000,29000
959.5,29117.6,29117.6
959.1,28770.6,28770.6
958.7,28561.8,28561.8
958.3,28808.8,28808.8
957.9,28452.9,28452.9
957.5,28747.1,28747.1
957.1,29250,29250
956.7,28697.1,28697.1
956.3,29052.9,29052.9
955.9,28623.5,28623.5
955.5,29408.8,29408.8
955.1,29608.8,29608.8
954.7,30155.9,30155.9
954.3,29667.6,29667.6
953.9,30532.4,30532.4
953.5,29950,29950
953.1,30279.4,30279.4
952.7,30355.9,30355.9
952.3,31623.5,31623.5
951.9,32338.2,32338.2
951.5,32605.9,32605.9
951.1,31223.5,31223.5
950.7,29676.5,29676.5
950.3,28594.1,28594.1
949.9,27602.9,27602.9
949.5,27373.5,27373.5
949.1,26694.1,26694.1
948.7,26776.5,26776.5
948.3,26491.2,26491.2
947.9,26291.2,26239.2
947.5,25935.3,26190.8
947.1,26276.5,26140.5
946.7,26600,26088.5
946.3,26202.9,26035.1
945.9,25973.5,25979.9
945.5,26726.5,25922.7
945.1,26620.6,25864.2
944.7,26635.3,25804.2
944.3,27044.1,25742.8
943.9,27273.5,25680.4
943.5,28085.3,25617.1
943.1,27391.2,25553.6
942.7,27802.9,25489.4
942.3,27429.4,25424.8
941.9,27061.8,25359.6
941.5,27432.4,25293.6
941.1,27226.5,25227
940.7,26514.7,25159.9
940.3,26317.6,25091.6
939.9,26514.7,25022.1
939.5,25891.2,24951.6
939.1,26017.6,24879.8
938.7,25761.8,24806.8
938.3,25676.5,24732.6
937.9,25711.8,24657.2
937.5,25614.7,24580.7
937.1,25485.3,24503.4
936.7,26050,24425.2
936.3,26679.4,24346.7
935.9,26847.1,24268.7
935.5,27982.4,24191.4
935.1,28223.5,24116
934.7,29476.5,24042.9
934.3,29976.5,23973.2
933.9,30247.1,23907.5
933.5,29876.5,23846.3
933.1,30279.4,23789.4
932.7,31885.3,23737.2
932.3,35255.9,23691.3
931.9,38044.1,23654.5
931.5,36702.9,23629
931.1,32732.4,23614
930.7,27514.7,23606.2
930.3,25626.5,23601.5
929.9,25088.2,23598.4
929.5,24264.7,23596.5
929.1,24373.5,23595.2
928.7,23750,23594.4
928.3,23700,23593.8
927.9,23626.5,23593.2
927.5,23576.5,23592.7
927.1,24255.9,23592.2
926.7,22944.1,22944.1
926.3,23158.8,23158.8
925.9,23620.6,23620.6
925.5,23705.9,23705.9
925.1,23520.6,23520.6
924.7,23120.6,23120.6
924.3,23367.6,23367.6
923.9,23032.4,23032.4
923.5,23405.9,23405.9
923.1,23526.5,23526.5
922.7,23679.4,23679.4
922.3,23702.9,23702.9
921.9,23832.4,23832.4
921.5,24002.9,24002.9
921.1,23317.6,23317.6
920.7,23747.1,23747.1
920.3,24267.6,24267.6
919.9,23252.9,23252.9
919.5,23197.1,23197.1
919.1,23402.9,23402.9
918.7,23738.2,23738.2
918.3,23473.5,23473.5
917.9,23850,23850
917.5,24185.3,24185.3
917.1,23947.1,23947.1
916.7,23885.3,23885.3
916.3,23714.7,23714.7
915.9,23917.6,23917.6
915.5,24185.3,24185.3
915.1,23938.2,23938.2
914.7,23958.8,23958.8
914.3,23811.8,23811.8
913.9,24073.5,24073.5
913.5,24173.5,24173.5
913.1,24079.4,24079.4
912.7,23929.4,23929.4
912.3,23967.6,23967.6
911.9,24400,24400
911.5,23876.5,23876.5
911.1,23864.7,23864.7
910.7,23926.5,23926.5
910.3,23938.2,23938.2
909.9,23702.9,23702.9
909.5,24223.5,24223.5
909.1,24138.2,24138.2
908.7,23976.5,23976.5
908.3,24570.6,24570.6
907.9,24452.9,24452.9
907.5,24335.3,24335.3
907.1,24600,24600
906.7,24455.9,24455.9
906.3,24908.8,24908.8
905.9,24138.2,24138.2
905.5,24035.3,24035.3
905.1,24329.4,24329.4
904.7,24114.7,24114.7
904.3,24358.8,24358.8
903.9,24544.1,24544.1
903.5,24229.4,24229.4
903.1,24194.1,24194.1
902.7,24635.3,24635.3
902.3,24358.8,24358.8
901.9,24429.4,24429.4
901.5,24976.5,24976.5
901.1,24802.9,24802.9
900.7,24817.6,24817.6
900.3,24744.1,24744.1
899.9,24164.7,24164.7
899.5,24876.5,24876.5
899.1,24791.2,24791.2
898.7,24497.1,24497.1
898.3,25070.6,25070.6
897.9,25047.1,25047.1
897.5,24758.8,24758.8
897.1,25032.4,25032.4
896.7,25017.6,25017.6
896.3,25129.4,25129.4
895.9,24973.5,24973.5
895.5,24417.6,24417.6
895.1,25214.7,25214.7
894.7,24652.9,24652.9
894.3,25361.8,25361.8
893.9,24726.5,24726.5
893.5,25117.6,25117.6
893.1,24735.3,24735.3
892.7,25367.6,25367.6
892.3,25479.4,25479.4
891.9,24873.5,24873.5
891.5,25129.4,25129.4
891.1,24761.8,24761.8
890.7,25238.2,25238.2
890.3,25305.9,25305.9
889.9,25132.4,25132.4
889.5,25379.4,25379.4
889.1,25085.3,25085.3
888.7,25332.4,25332.4
888.3,25152.9,25152.9
887.9,25676.5,25676.5
887.5,25567.6,25567.6
887.1,25232.4,25232.4
886.7,25194.1,25194.1
886.3,25291.2,25291.2
885.9,25697.1,25697.1
885.5,25782.4,25782.4
885.1,26029.4,26029.4
884.7,25429.4,25429.4
884.3,25702.9,25702.9
883.9,25764.7,25764.7
883.5,25647.1,25647.1
883.1,25817.6,25817.6
882.7,25526.5,25526.5
882.3,26100,26100
881.9,25770.6,25770.6
881.5,25755.9,25755.9
881.1,25794.1,25794.1
880.7,25950,25950
880.3,26550,26550
879.9,25761.8,25761.8
879.5,26000,26000
879.1,26005.9,26005.9
878.7,25902.9,25902.9
878.3,26026.5,26026.5
877.9,25838.2,25838.2
877.5,26532.4,26532.4
877.1,25879.4,25879.4
876.7,26341.2,26341.2
876.3,26002.9,26002.9
875.9,26141.2,26141.2
875.5,26261.8,26261.8
875.1,26367.6,26367.6
874.7,26185.3,26185.3
874.3,25876.5,25876.5
873.9,26217.6,26217.6
873.5,25638.2,25638.2
873.1,26311.8,26311.8
872.7,25932.4,25932.4
872.3,25808.8,25808.8
871.9,26738.2,26738.2
871.5,26379.4,26379.4
871.1,26670.6,26670.6
870.7,26455.9,26455.9
870.3,26808.8,26808.8
869.9,26432.4,26432.4
869.5,26191.2,26191.2
869.1,26700,26700
868.7,26482.4,26482.4
868.3,26491.2,26491.2
867.9,26532.4,26532.4
867.5,26491.2,26491.2
867.1,26632.4,26632.4
866.7,26858.8,26858.8
866.3,26152.9,26152.9
865.9,26841.2,26841.2
865.5,26629.4,26629.4
865.1,26891.2,26891.2
864.7,27282.4,27282.4
864.3,27152.9,27152.9
863.9,26955.9,26955.9
863.5,27102.9,27102.9
863.1,27132.4,27132.4
862.7,27350,27350
862.3,27547.1,27547.1
861.9,27600,27600
861.5,27729.4,27729.4
861.1,27897.1,27897.1
860.7,28105.9,28105.9
860.3,27258.8,27258.8
859.9,27979.4,27979.4
859.5,27738.2,27738.2
859.1,27405.9,27405.9
858.7,27444.1,27444.1
858.3,27800,27800
857.9,27714.7,27714.7
857.5,27744.1,27744.1
857.1,27247.1,27247.1
856.7,27826.5,27826.5
856.3,28200,28200
855.9,27355.9,27355.9
855.5,27517.6,27517.6
855.1,27202.9,27202.9
854.7,27694.1,27694.1
854.3,27108.8,27108.8
853.9,27514.7,27514.7
853.5,27741.2,27741.2
853.1,27541.2,27541.2
852.7,27623.5,27623.5
852.3,27667.6,27667.6
851.9,27735.3,27735.3
851.5,27720.6,27720.6
851.1,27120.6,27120.6
850.7,27414.7,27414.7
850.3,27382.4,27382.4
849.9,27385.3,27385.3
849.5,26900,26900
849.1,27744.1,27744.1
848.7,27017.6,27017.6
848.3,26861.8,26861.8
847.9,26938.2,26938.2
847.5,26820.6,26820.6
847.1,26791.2,26791.2
846.7,27200,27200
846.3,27170.6,27170.6
845.9,27432.4,27432.4
845.5,26858.8,26858.8
845.1,27561.8,27561.8
844.7,27326.5,27326.5
844.3,26732.4,26732.4
843.9,26805.9,26805.9
843.5,27332.4,27332.4
843.1,26885.3,26885.3
842.7,26650,26650
842.3,27144.1,27144.1
841.9,27561.8,27561.8
841.5,26876.5,26876.5
841.1,27488.2,27488.2
840.7,27129.4,27129.4
840.3,27932.4,27932.4
839.9,27685.3,27685.3
839.5,27452.9,27452.9
839.1,28000,28000
838.7,28000,28000
838.3,27814.7,27814.7
837.9,28997.1,28997.1
837.5,29520.6,29520.6
837.1,29282.4,29282.4
836.7,29900,29900
836.3,30255.9,30255.9
835.9,30717.6,30717.6
835.5,30244.1,30244.1
835.1,30161.8,30161.8
834.7,31529.4,31529.4
834.3,30032.4,30032.4
833.9,31602.9,31602.9
833.5,31676.5,31676.5
833.1,31373.5,31373.5
832.7,31661.8,31661.8
832.3,30794.1,30794.1
831.9,30541.2,30541.2
831.5,30129.4,30129.4
831.1,29673.5,29673.5
830.7,29441.2,29441.2
830.3,29523.5,29523.5
829.9,28976.5,28976.5
829.5,28935.3,28935.3
829.1,29017.6,29017.6
828.7,28655.9,28655.9
828.3,28814.7,28814.7
827.9,28235.3,28235.3
827.5,28294.1,28294.1
827.1,28282.4,28282.4
826.7,28326.5,28326.5
826.3,27882.4,27882.4
825.9,27661.8,27661.8
825.5,28085.3,28085.3
825.1,27723.5,27723.5
824.7,26800,26800
824.3,27464.7,27464.7
823.9,27079.4,27079.4
823.5,26482.4,26482.4
823.1,26373.5,26373.5
822.7,26597.1,26597.1
822.3,26197.1,26197.1
821.9,26402.9,26402.9
821.5,26679.4,26679.4
821.1,26167.6,26167.6
820.7,25697.1,25697.1
820.3,26023.5,26023.5
819.9,25644.1,25644.1
819.5,26500,26500
819.1,25867.6,25867.6
818.7,25888.2,25888.2
818.3,25879.4,25879.4
817.9,26679.4,26679.4
817.5,26020.6,26020.6
817.1,26417.6,26417.6
816.7,26464.7,26464.7
816.3,26194.1,26194.1
815.9,26770.6,26770.6
815.5,26241.2,26241.2
815.1,26097.1,26097.1
814.7,26558.8,26558.8
814.3,26282.4,26282.4
813.9,26102.9,26102.9
813.5,26644.1,26644.1
813.1,26308.8,26308.8
812.7,26044.1,26044.1
812.3,26641.2,26641.2
811.9,26200,26200
811.5,26032.4,26032.4
811.1,26470.6,26470.6
810.7,26661.8,26661.8
810.3,26923.5,26923.5
809.9,26329.4,26329.4
809.5,26491.2,26491.2
809.1,26508.8,26508.8
808.7,25758.8,25758.8
808.3,26402.9,26402.9
807.9,26761.8,26761.8
807.5,26541.2,26541.2
807.1,26811.8,26811.8
806.7,26455.9,26455.9
806.3,26535.3,26535.3
805.9,26923.5,26923.5
805.5,26482.4,26482.4
805.1,26044.1,26044.1
804.7,26552.9,26552.9
804.3,26238.2,26238.2
803.9,26594.1,26594.1
803.5,26514.7,26514.7
803.1,26726.5,26726.5
802.7,26788.2,26788.2
802.3,26561.8,26561.8
801.9,26764.7,26764.7
801.5,26585.3,26585.3
801.1,26544.1,26544.1
800.7,26582.4,26582.4
800.3,26452.9,26452.9
799.9,27061.8,27061.8
799.5,26832.4,26832.4
799.1,26891.2,26891.2
798.7,27211.8,27211.8
798.3,26776.5,26776.5
797.9,26535.3,26535.3
797.5,26908.8,26908.8
797.1,25985.3,25985.3
796.7,26876.5,26876.5
796.3,26791.2,26791.2
795.9,27120.6,27120.6
795.5,26291.2,26291.2
795.1,27005.9,27005.9
794.7,27088.2,27088.2
794.3,26729.4,26729.4
793.9,27285.3,27285.3
793.5,27126.5,27126.5
793.1,26717.6,26717.6
792.7,27058.8,27058.8
792.3,27423.5,27423.5
791.9,27452.9,27452.9
791.5,27414.7,27414.7
791.1,27235.3,27235.3
790.7,27105.9,27105.9
790.3,26923.5,26923.5
789.9,26758.8,26758.8
789.5,27320.6,27320.6
789.1,26929.4,26929.4
788.7,27188.2,27188.2
788.3,27335.3,27335.3
787.9,27188.2,27188.2
787.5,27226.5,27226.5
787.1,27226.5,27226.5
786.7,27085.3,27085.3
786.3,27297.1,27297.1
785.9,27135.3,27135.3
785.5,27344.1,27344.1
785.1,27126.5,27126.5
784.7,27732.4,27732.4
784.3,27444.1,27444.1
783.9,27179.4,27179.4
783.5,27464.7,27464.7
783.1,27444.1,27444.1
782.7,27355.9,27355.9
782.3,27300,27300
781.9,27314.7,27314.7
781.5,27405.9,27405.9
781.1,27488.2,27488.2
780.7,27326.5,27326.5
780.3,27979.4,27979.4
779.9,27020.6,27020.6
779.5,27594.1,27594.1
779.1,27305.9,27305.9
778.7,27338.2,27338.2
778.3,27679.4,27679.4
777.9,27485.3,27485.3
777.5,27508.8,27508.8
777.1,27688.2,27688.2
776.7,27705.9,27705.9
776.3,27538.2,27538.2
775.9,27555.9,27555.9
775.5,27682.4,27682.4
775.1,27600,27600
774.7,27091.2,27091.2
774.3,27555.9,27555.9
773.9,27955.9,27955.9
773.5,27476.5,27476.5
773.1,28185.3,28185.3
772.7,27802.9,27802.9
772.3,28667.6,28667.6
771.9,27988.2,27988.2
771.5,27732.4,27732.4
771.1,28200,28200
770.7,27555.9,27555.9
770.3,28214.7,28214.7
769.9,27979.4,27979.4
769.5,27711.8,27711.8
769.1,28105.9,28105.9
768.7,28261.8,28261.8
768.3,27500,27500
767.9,27850,27850
767.5,27770.6,27770.6
767.1,27976.5,27976.5
766.7,28264.7,28264.7
766.3,28176.5,28176.5
765.9,28508.8,28508.8
765.5,27870.6,27870.6
765.1,27732.4,27732.4
764.7,27235.3,27235.3
764.3,27635.3,27635.3
763.9,27520.6,27520.6
763.5,28347.1,28347.1
763.1,27985.3,27985.3
762.7,28079.4,28079.4
762.3,28155.9,28155.9
761.9,28220.6,28220.6
761.5,27479.4,27479.4
761.1,27782.4,27782.4
760.7,27911.8,27911.8
760.3,27764.7,27764.7
759.9,28250,28250
759.5,27729.4,27729.4
759.1,27882.4,27882.4
758.7,28202.9,28202.9
758.3,28202.9,28202.9
757.9,28417.6,28417.6
757.5,27852.9,27852.9
757.1,28108.8,28108.8
756.7,28041.2,28041.2
756.3,28382.4,28382.4
755.9,28164.7,28164.7
755.5,28664.7,28664.7
755.1,28567.6,28567.6
754.7,27744.1,27744.1
754.3,27832.4,27832.4
753.9,28108.8,28108.8
753.5,28291.2,28291.2
753.1,27891.2,27891.2
752.7,28555.9,28555.9
752.3,28776.5,28776.5
751.9,28329.4,28329.4
751.5,27888.2,27888.2
751.1,28191.2,28191.2
750.7,28091.2,28091.2
750.3,27979.4,27979.4
749.9,27814.7,27814.7
749.5,28117.6,28117.6
749.1,28373.5,28373.5
748.7,27985.3,27985.3
748.3,28308.8,28308.8
747.9,28252.9,28252.9
747.5,27908.8,27908.8
747.1,28432.4,28432.4
746.7,28352.9,28352.9
746.3,28394.1,28394.1
745.9,27870.6,27870.6
745.5,28079.4,28079.4
745.1,27811.8,27811.8
744.7,28370.6,28370.6
744.3,28161.8,28161.8
743.9,28191.2,28191.2
743.5,28305.9,28305.9
743.1,28038.2,28038.2
742.7,28035.3,28035.3
742.3,27405.9,27405.9
741.9,27676.5,27676.5
741.5,28300,28300
741.1,27973.5,27973.5
740.7,28552.9,28552.9
740.3,28347.1,28347.1
739.9,28194.1,28194.1
739.5,28185.3,28185.3
739.1,27785.3,27785.3
738.7,28694.1,28694.1
738.3,28026.5,28026.5
737.9,28697.1,28697.1
737.5,28385.3,28385.3
737.1,28102.9,28102.9
736.7,28302.9,28302.9
736.3,28179.4,28179.4
735.9,28373.5,28373.5
735.5,28529.4,28529.4
735.1,28288.2,28288.2
734.7,27970.6,27970.6
734.3,28255.9,28255.9
733.9,28538.2,28538.2
733.5,28514.7,28514.7
733.1,28132.4,28132.4
732.7,27985.3,27985.3
732.3,28332.4,28332.4
731.9,27644.1,27644.1
731.5,28273.5,28273.5
731.1,28458.8,28458.8
730.7,27914.7,27914.7
730.3,28247.1,28247.1
729.9,28238.2,28238.2
729.5,28200,28200
729.1,27526.5,27526.5
728.7,28291.2,28291.2
728.3,27729.4,27729.4
727.9,27791.2,27791.2
727.5,28252.9,28252.9
727.1,28161.8,28161.8
726.7,28285.3,28285.3
726.3,27964.7,27964.7
725.9,28144.1,28144.1
725.5,27826.5,27826.5
725.1,28479.4,28479.4
724.7,28052.9,28052.9
724.3,28091.2,28091.2
723.9,28152.9,28152.9
723.5,28144.1,28144.1
723.1,28455.9,28455.9
722.7,28429.4,28429.4
722.3,28558.8,28558.8
721.9,29226.5,29226.5
721.5,28667.6,28667.6
721.1,28826.5,28826.5
720.7,28814.7,28814.7
720.3,28447.1,28447.1
719.9,29391.2,29391.2
719.5,29252.9,29252.9
719.1,29241.2,29241.2
718.7,29000,29000
718.3,29014.7,29014.7
717.9,29232.4,29232.4
717.5,28761.8,28761.8
717.1,29052.9,29052.9
716.7,28635.3,28635.3
716.3,28505.9,28505.9
715.9,28600,28600
715.5,28735.3,28735.3
715.1,28297.1,28297.1
714.7,28314.7,28314.7
714.3,28611.8,28611.8
713.9,28388.2,28388.2
713.5,28247.1,28247.1
713.1,28844.1,28844.1
712.7,28294.1,28294.1
712.3,28400,28400
711.9,28000,28000
711.5,28038.2,28038.2
711.1,27888.2,27888.2
710.7,27988.2,27988.2
710.3,27238.2,27238.2
709.9,27917.6,27917.6
709.5,27661.8,27661.8
709.1,27355.9,27355.9
708.7,27494.1,27494.1
708.3,27761.8,27761.8
707.9,27741.2,27741.2
707.5,26876.5,26876.5
707.1,27797.1,27797.1
706.7,26808.8,26808.8
706.3,27205.9,27205.9
705.9,26629.4,26629.4
705.5,26882.4,26882.4
705.1,26323.5,26323.5
704.7,26191.2,26191.2
704.3,26402.9,26402.9
703.9,26291.2,26291.2
703.5,25711.8,25711.8
703.1,26182.4,26182.4
702.7,26041.2,26041.2
702.3,26108.8,26108.8
701.9,25891.2,25891.2
701.5,26261.8,26261.8
701.1,25464.7,25464.7
700.7,25088.2,25088.2
700.3,25170.6,25170.6
699.9,25250,25250
699.5,24900,24900
699.1,24688.2,24688.2
698.7,24673.5,24673.5
698.3,24408.8,24408.8
697.9,24588.2,24588.2
697.5,24017.6,24017.6
697.1,23250,23250
696.7,24311.8,24311.8
696.3,24064.7,24064.7
695.9,23311.8,23311.8
695.5,23594.1,23594.1
695.1,23647.1,23647.1
694.7,23117.6,23117.6
694.3,23217.6,23217.6
693.9,23347.1,23347.1
693.5,23670.6,23670.6
693.1,22958.8,22958.8
692.7,23229.4,23229.4
692.3,23523.5,23330.4
691.9,23238.2,23252
691.5,23726.5,23171.6
691.1,25076.5,23089.7
690.7,25147.1,23006.9
690.3,28044.1,22923.4
689.9,32482.4,22840.3
689.5,40238.2,22759.3
689.1,51552.9,22683
688.7,64626.5,22615.3
688.3,73414.7,22560.4
687.9,70064.7,22521.2
687.5,56767.6,22496.8
687.1,42426.5,22483.2
686.7,32791.2,22475.7
686.3,27882.4,22471.5
685.9,25111.8,22469
685.5,24052.9,22467.2
685.1,24167.6,22466
684.7,23479.4,22465.3
684.3,22997.1,22464.9
683.9,23102.9,22464.7
683.5,22505.9,22464.7
683.1,22400,22464.7
682.7,22488.2,22488.2
682.3,22314.7,22314.7
681.9,22517.6,22517.6
681.5,22114.7,22114.7
681.1,22205.9,22205.9
680.7,21908.8,21908.8
680.3,21941.2,21941.2
679.9,22532.4,22532.4
679.5,22270.6,22270.6
679.1,22350,22350
678.7,22279.4,22279.4
678.3,21929.4,21929.4
677.9,21808.8,21808.8
677.5,22264.7,22264.7
677.1,22382.4,22382.4
676.7,22373.5,22373.5
676.3,22229.4,22229.4
675.9,22211.8,22211.8
675.5,22367.6,22367.6
675.1,21888.2,21888.2
674.7,21920.6,21920.6
674.3,21873.5,21873.5
673.9,22064.7,22064.7
673.5,22176.5,22176.5
673.1,21585.3,21585.3
672.7,22255.9,22255.9
672.3,21864.7,21864.7
671.9,21670.6,21670.6
671.5,22529.4,22529.4
671.1,22061.8,22061.8
670.7,22264.7,22264.7
670.3,22373.5,22373.5
669.9,22464.7,22464.7
669.5,22258.8,22258.8
669.1,22150,22150
668.7,22279.4,22279.4
668.3,22194.1,22194.1
667.9,21935.3,21935.3
667.5,22358.8,22358.8
667.1,21641.2,21641.2
666.7,22344.1,22344.1
666.3,22000,22000
665.9,21944.1,21944.1
665.5,21964.7,21964.7
665.1,21994.1,21994.1
664.7,22188.2,22188.2
664.3,21779.4,21779.4
663.9,21717.6,21717.6
663.5,22008.8,22008.8
663.1,21726.5,21726.5
662.7,22447.1,22447.1
662.3,21673.5,21673.5
661.9,21600,21600
661.5,21979.4,21979.4
661.1,21858.8,21858.8
660.7,21867.6,21867.6
660.3,21476.5,21476.5
659.9,21497.1,21497.1
659.5,21988.2,21988.2
659.1,22100,22100
658.7,21347.1,21347.1
658.3,22135.3,22135.3
657.9,22314.7,22314.7
657.5,22141.2,22141.2
657.1,21944.1,21944.1
656.7,22005.9,22005.9
656.3,21620.6,21620.6
655.9,21808.8,21808.8
655.5,21605.9,21605.9
655.1,21497.1,21497.1
654.7,22185.3,22185.3
654.3,21285.3,21285.3
653.9,21197.1,21197.1
653.5,22144.1,22144.1
653.1,21423.5,21423.5
652.7,21670.6,21670.6
652.3,21450,21450
651.9,21950,21950
651.5,22305.9,22305.9
651.1,22305.9,22305.9
650.7,22297.1,22297.1
650.3,22564.7,22564.7
649.9,22894.1,22894.1
649.5,22905.9,22905.9
649.1,22385.3,22385.3
648.7,22882.4,22882.4
648.3,23008.8,23008.8
647.9,22247.1,22247.1
647.5,21850,21850
647.1,21976.5,21976.5
646.7,21714.7,21714.7
646.3,21797.1,21797.1
645.9,21270.6,21270.6
645.5,20917.6,20917.6
645.1,20776.5,20776.5
644.7,20820.6,20820.6
644.3,20920.6,20920.6
643.9,20800,20800
643.5,21226.5,21226.5
643.1,21011.8,21011.8
642.7,21120.6,21120.6
642.3,21314.7,21314.7
641.9,21323.5,21323.5
641.5,21320.6,21320.6
641.1,21052.9,21052.9
640.7,21173.5,21173.5
640.3,21114.7,21114.7
639.9,20770.6,20770.6
639.5,20723.5,20723.5
639.1,20270.6,20270.6
638.7,20500,20500
638.3,20476.5,20476.5
637.9,20091.2,20091.2
637.5,19935.3,19935.3
637.1,20488.2,20488.2
636.7,19629.4,19629.4
636.3,19967.6,19967.6
635.9,19452.9,19452.9
635.5,19344.1,19344.1
635.1,19152.9,19152.9
634.7,19447.1,19447.1
634.3,19314.7,19314.7
633.9,19285.3,19285.3
633.5,19241.2,19241.2
633.1,18979.4,18979.4
632.7,19241.2,19241.2
632.3,19467.6,19467.6
631.9,19511.8,19511.8
631.5,19144.1,19144.1
631.1,19202.9,19202.9
630.7,19614.7,19614.7
630.3,19667.6,19667.6
629.9,19508.8,19508.8
629.5,19461.8,19461.8
629.1,19741.2,19741.2
628.7,19400,19400
628.3,19294.1,19294.1
627.9,19185.3,19185.3
627.5,19164.7,19164.7
627.1,19238.2,19238.2
626.7,18794.1,18794.1
626.3,18835.3,18835.3
625.9,18982.4,18982.4
625.5,18582.4,18582.4
625.1,18723.5,18723.5
624.7,18673.5,18673.5
624.3,18908.8,18908.8
