Number,Time/s,Voltage/V,Current/A,Current_density/muAcm
4830,6181.0,1.59725,2.496e-06,2.269090909090909
4831,6182.0,1.590875,2.735e-06,2.486363636363636
4832,6184.0,1.5845,2.639e-06,2.399090909090909
4833,6185.0,1.578,2.537e-06,2.306363636363636
4834,6186.0,1.571625,2.339e-06,2.126363636363636
4835,6188.0,1.56525,2.609e-06,2.3718181818181816
4836,6189.0,1.558875,2.492e-06,2.265454545454545
4837,6190.0,1.5525,2.405e-06,2.186363636363636
4838,6191.0,1.546,2.24e-06,2.0363636363636366
4839,6193.0,1.539625,2.435e-06,2.2136363636363634
4840,6194.0,1.53325,2.39e-06,2.172727272727273
4841,6195.0,1.526875,2.327e-06,2.1154545454545453
4842,6196.0,1.5205,2.207e-06,2.006363636363636
4843,6198.0,1.514,2.072e-06,1.883636363636363
4844,6199.0,1.507625,2.204e-06,2.0036363636363634
4845,6200.0,1.50125,2.313e-06,2.102727272727273
4846,6202.0,1.494875,2.154e-06,1.958181818181818
4847,6203.0,1.4885,2.067e-06,1.8790909090909087
4848,6204.0,1.482,1.895e-06,1.7227272727272729
4849,6205.0,1.475625,2.153e-06,1.957272727272727
4850,6207.0,1.46925,2.137e-06,1.9427272727272729
4851,6208.0,1.462875,2.014e-06,1.830909090909091
4852,6209.0,1.4565,1.836e-06,1.669090909090909
4853,6211.0,1.450125,1.79e-06,1.6272727272727272
4854,6212.0,1.443625,2.035e-06,1.85
4855,6213.0,1.43725,1.914e-06,1.7399999999999995
4856,6214.0,1.430875,1.831e-06,1.6645454545454543
4857,6216.0,1.4245,1.703e-06,1.548181818181818
4858,6217.0,1.418125,1.542e-06,1.4018181818181816
4859,6218.0,1.411625,1.875e-06,1.7045454545454544
4860,6220.0,1.40525,1.793e-06,1.63
4861,6221.0,1.398875,1.674e-06,1.5218181818181815
4862,6222.0,1.3925,1.602e-06,1.4563636363636363
4863,6223.0,1.386125,1.508e-06,1.3709090909090909
4864,6225.0,1.379625,1.773e-06,1.6118181818181816
4865,6226.0,1.37325,1.661e-06,1.51
4866,6227.0,1.366875,1.584e-06,1.44
4867,6228.0,1.3605,1.478e-06,1.3436363636363635
4868,6230.0,1.354125,1.572e-06,1.4290909090909087
4869,6231.0,1.347625,1.662e-06,1.5109090909090908
4870,6232.0,1.34125,1.602e-06,1.4563636363636363
4871,6234.0,1.334875,1.538e-06,1.3981818181818182
4872,6235.0,1.3285,1.546e-06,1.4054545454545453
4873,6236.0,1.322125,1.389e-06,1.2627272727272727
4874,6237.0,1.315625,1.485e-06,1.35
4875,6239.0,1.30925,1.529e-06,1.39
4876,6240.0,1.302875,1.549e-06,1.408181818181818
4877,6241.0,1.2965,1.445e-06,1.3136363636363635
4878,6243.0,1.290125,1.34e-06,1.2181818181818185
4879,6244.0,1.28375,1.445e-06,1.3136363636363635
4880,6245.0,1.27725,1.592e-06,1.447272727272727
4881,6246.0,1.270875,1.473e-06,1.3390909090909089
4882,6248.0,1.2645,1.39e-06,1.2636363636363637
4883,6249.0,1.258125,1.345e-06,1.2227272727272729
4884,6250.0,1.25175,1.445e-06,1.3136363636363635
4885,6252.0,1.24525,1.44e-06,1.3090909090909089
4886,6253.0,1.238875,1.375e-06,1.25
4887,6254.0,1.2325,1.365e-06,1.2409090909090907
4888,6255.0,1.226125,1.313e-06,1.1936363636363634
4889,6257.0,1.21975,1.242e-06,1.129090909090909
4890,6258.0,1.21325,1.295e-06,1.1772727272727272
4891,6259.0,1.206875,1.35e-06,1.2272727272727273
4892,6260.0,1.2005,1.337e-06,1.2154545454545451
4893,6262.0,1.194125,1.274e-06,1.1581818181818182
4894,6263.0,1.18775,1.221e-06,1.11
4895,6264.0,1.18125,1.294e-06,1.1763636363636365
4896,6266.0,1.174875,1.354e-06,1.230909090909091
4897,6267.0,1.1685,1.279e-06,1.1627272727272726
4898,6268.0,1.162125,1.235e-06,1.1227272727272728
4899,6269.0,1.15575,1.132e-06,1.0290909090909088
4900,6271.0,1.149375,1.12e-06,1.0181818181818183
4901,6272.0,1.142875,1.311e-06,1.1918181818181817
4902,6273.0,1.1365,1.221e-06,1.11
4903,6275.0,1.130125,1.188e-06,1.08
4904,6276.0,1.12375,1.173e-06,1.0663636363636364
4905,6277.0,1.117375,1.192e-06,1.0836363636363635
4906,6278.0,1.110875,1.188e-06,1.08
4907,6280.0,1.1045,1.24e-06,1.1272727272727272
4908,6281.0,1.098125,1.126e-06,1.0236363636363637
4909,6282.0,1.09175,1.068e-06,0.9709090909090908
4910,6284.0,1.085375,1.161e-06,1.0554545454545454
4911,6285.0,1.078875,1.239e-06,1.1263636363636362
4912,6286.0,1.0725,1.15e-06,1.0454545454545452
4913,6287.0,1.066125,1.057e-06,0.9609090909090908
4914,6289.0,1.05975,1.036e-06,0.9418181818181816
4915,6290.0,1.053375,1.261e-06,1.1463636363636365
4916,6291.0,1.046875,1.212e-06,1.1018181818181818
4917,6292.0,1.0405,1.103e-06,1.0027272727272727
4918,6294.0,1.034125,1.032e-06,0.938181818181818
4919,6295.0,1.02775,1.017e-06,0.9245454545454544
4920,6296.0,1.021375,1.172e-06,1.0654545454545452
4921,6298.0,1.014875,1.136e-06,1.0327272727272725
4922,6299.0,1.0085,1.128e-06,1.0254545454545454
4923,6300.0,1.002125,1.054e-06,0.958181818181818
4924,6301.0,0.99575,1.074e-06,0.9763636363636364
4925,6303.0,0.989375,1.043e-06,0.948181818181818
4926,6304.0,0.983,1.233e-06,1.1209090909090909
4927,6305.0,0.9765,1.12e-06,1.0181818181818183
4928,6307.0,0.970125,1.123e-06,1.0209090909090908
4929,6308.0,0.96375,1.055e-06,0.9590909090909092
4930,6309.0,0.957375,1.047e-06,0.951818181818182
4931,6310.0,0.951,1.021e-06,0.9281818181818182
4932,6312.0,0.9445,1.015e-06,0.9227272727272728
4933,6313.0,0.938125,1.001e-06,0.91
4934,6314.0,0.93175,1.027e-06,0.9336363636363636
4935,6316.0,0.925375,1.007e-06,0.9154545454545456
4936,6317.0,0.919,9.975e-07,0.9068181818181816
4937,6318.0,0.9125,9.683e-07,0.8802727272727271
4938,6319.0,0.906125,9.701e-07,0.8819090909090909
4939,6321.0,0.89975,9.958e-07,0.9052727272727272
4940,6322.0,0.893375,1.008e-06,0.9163636363636364
4941,6323.0,0.887,9.95e-07,0.9045454545454544
4942,6324.0,0.8805,9.819e-07,0.8926363636363637
4943,6326.0,0.874125,9.73e-07,0.8845454545454545
4944,6327.0,0.86775,1.023e-06,0.9299999999999998
4945,6328.0,0.861375,1.009e-06,0.9172727272727272
4946,6330.0,0.855,9.913e-07,0.901181818181818
4947,6331.0,0.848625,9.838e-07,0.8943636363636362
4948,6332.0,0.842125,9.921e-07,0.9019090909090908
4949,6333.0,0.83575,1.023e-06,0.9299999999999998
4950,6335.0,0.829375,1.003e-06,0.9118181818181816
4951,6336.0,0.823,9.848e-07,0.8952727272727273
4952,6337.0,0.816625,9.893e-07,0.8993636363636363
4953,6339.0,0.810125,9.949e-07,0.9044545454545454
4954,6340.0,0.80375,9.892e-07,0.8992727272727272
4955,6341.0,0.797375,9.972e-07,0.9065454545454544
4956,6342.0,0.791,9.828e-07,0.8934545454545453
4957,6344.0,0.784625,9.587e-07,0.8715454545454545
4958,6345.0,0.778125,9.709e-07,0.8826363636363637
4959,6346.0,0.77175,9.82e-07,0.8927272727272727
4960,6348.0,0.765375,9.779e-07,0.8889999999999999
4961,6349.0,0.759,9.637e-07,0.876090909090909
4962,6350.0,0.752625,9.667e-07,0.8788181818181817
4963,6351.0,0.746125,9.748e-07,0.8861818181818181
4964,6353.0,0.73975,9.579e-07,0.8708181818181817
4965,6354.0,0.733375,9.147e-07,0.8315454545454545
4966,6355.0,0.727,9.508e-07,0.8643636363636362
4967,6356.0,0.720625,9.842e-07,0.8947272727272727
4968,6358.0,0.714125,9.593e-07,0.872090909090909
4969,6359.0,0.70775,9.317e-07,0.8469999999999999
4970,6360.0,0.701375,8.99e-07,0.8172727272727273
4971,6362.0,0.695,8.778e-07,0.7979999999999999
4972,6363.0,0.688625,9.589e-07,0.8717272727272727
4973,6364.0,0.68225,9.077e-07,0.8251818181818181
4974,6365.0,0.67575,8.716e-07,0.7923636363636364
4975,6367.0,0.669375,9.804e-07,0.8912727272727271
4976,6368.0,0.663,1.045e-06,0.9499999999999998
4977,6369.0,0.656625,9.707e-07,0.8824545454545455
4978,6371.0,0.65025,9.101e-07,0.8273636363636363
4979,6372.0,0.64375,8.667e-07,0.7879090909090909
4980,6373.0,0.637375,1.005e-06,0.9136363636363636
4981,6374.0,0.631,9.595e-07,0.8722727272727273
4982,6376.0,0.624625,9.667e-07,0.8788181818181817
4983,6377.0,0.61825,9.087e-07,0.826090909090909
4984,6378.0,0.61175,8.76e-07,0.7963636363636363
4985,6380.0,0.605375,8.667e-07,0.7879090909090909
4986,6381.0,0.599,8.157e-07,0.7415454545454545
4987,6382.0,0.592625,1.027e-06,0.9336363636363636
4988,6383.0,0.58625,9.782e-07,0.8892727272727272
4989,6385.0,0.57975,9.445e-07,0.8586363636363635
4990,6386.0,0.573375,8.971e-07,0.8155454545454545
4991,6387.0,0.567,7.982e-07,0.7256363636363636
4992,6388.0,0.560625,7.954e-07,0.723090909090909
4993,6390.0,0.55425,9.869e-07,0.8971818181818181
4994,6391.0,0.547875,9.111e-07,0.8282727272727273
4995,6392.0,0.541375,9.629e-07,0.8753636363636361
4996,6394.0,0.535,9.681e-07,0.880090909090909
4997,6395.0,0.528625,9.162e-07,0.8329090909090908
4998,6396.0,0.52225,8.439e-07,0.7671818181818181
4999,6397.0,0.515875,7.564e-07,0.6876363636363635
5000,6399.0,0.509375,6.615e-07,0.6013636363636364
