Number,t,E,I,j
4253,5443.0,-1.110625,-1.499e-05,-13.627272727272729
4254,5444.0,-1.117,-1.494e-05,-13.58181818181818
4255,5445.0,-1.123375,-1.489e-05,-13.536363636363635
4256,5446.0,-1.12975,-1.483e-05,-13.48181818181818
4257,5448.0,-1.136125,-1.478e-05,-13.436363636363636
4258,5449.0,-1.142625,-1.472e-05,-13.38181818181818
4259,5450.0,-1.149,-1.465e-05,-13.318181818181817
4260,5452.0,-1.155375,-1.46e-05,-13.272727272727272
4261,5453.0,-1.16175,-1.454e-05,-13.218181818181815
4262,5454.0,-1.16825,-1.448e-05,-13.163636363636362
4263,5455.0,-1.174625,-1.441e-05,-13.099999999999998
4264,5457.0,-1.181,-1.435e-05,-13.045454545454543
4265,5458.0,-1.187375,-1.429e-05,-12.99090909090909
4266,5459.0,-1.19375,-1.422e-05,-12.927272727272726
4267,5460.0,-1.20025,-1.416e-05,-12.872727272727271
4268,5462.0,-1.206625,-1.41e-05,-12.818181818181817
4269,5463.0,-1.213,-1.405e-05,-12.772727272727272
4270,5464.0,-1.219375,-1.399e-05,-12.718181818181815
4271,5466.0,-1.22575,-1.393e-05,-12.663636363636362
4272,5467.0,-1.23225,-1.388e-05,-12.618181818181816
4273,5468.0,-1.238625,-1.382e-05,-12.563636363636364
4274,5469.0,-1.245,-1.377e-05,-12.518181818181818
4275,5471.0,-1.251375,-1.373e-05,-12.48181818181818
4276,5472.0,-1.25775,-1.369e-05,-12.445454545454544
4277,5473.0,-1.26425,-1.365e-05,-12.409090909090908
4278,5475.0,-1.270625,-1.361e-05,-12.372727272727271
4279,5476.0,-1.277,-1.358e-05,-12.345454545454544
4280,5477.0,-1.283375,-1.355e-05,-12.318181818181818
4281,5478.0,-1.289875,-1.353e-05,-12.3
4282,5480.0,-1.29625,-1.35e-05,-12.272727272727272
4283,5481.0,-1.302625,-1.348e-05,-12.254545454545454
4284,5482.0,-1.309,-1.346e-05,-12.236363636363636
4285,5484.0,-1.315375,-1.345e-05,-12.227272727272725
4286,5485.0,-1.321875,-1.344e-05,-12.218181818181815
4287,5486.0,-1.32825,-1.343e-05,-12.209090909090907
4288,5487.0,-1.334625,-1.342e-05,-12.2
4289,5489.0,-1.341,-1.342e-05,-12.2
4290,5490.0,-1.347375,-1.343e-05,-12.209090909090907
4291,5491.0,-1.353875,-1.344e-05,-12.218181818181815
4292,5492.0,-1.36025,-1.345e-05,-12.227272727272725
4293,5494.0,-1.366625,-1.347e-05,-12.245454545454544
4294,5495.0,-1.373,-1.35e-05,-12.272727272727272
4295,5496.0,-1.379375,-1.353e-05,-12.3
4296,5498.0,-1.385875,-1.358e-05,-12.345454545454544
4297,5499.0,-1.39225,-1.363e-05,-12.39090909090909
4298,5500.0,-1.398625,-1.368e-05,-12.436363636363636
4299,5501.0,-1.405,-1.374e-05,-12.49090909090909
4300,5503.0,-1.4115,-1.38e-05,-12.545454545454543
4301,5504.0,-1.417875,-1.386e-05,-12.599999999999998
4302,5505.0,-1.42425,-1.39e-05,-12.636363636363637
4303,5507.0,-1.430625,-1.395e-05,-12.681818181818182
4304,5508.0,-1.437,-1.4e-05,-12.727272727272728
4305,5509.0,-1.4435,-1.403e-05,-12.754545454545452
4306,5510.0,-1.449875,-1.407e-05,-12.790909090909093
4307,5512.0,-1.45625,-1.41e-05,-12.818181818181817
4308,5513.0,-1.462625,-1.413e-05,-12.845454545454546
4309,5514.0,-1.469,-1.415e-05,-12.863636363636363
4310,5516.0,-1.4755,-1.417e-05,-12.88181818181818
4311,5517.0,-1.481875,-1.42e-05,-12.909090909090908
4312,5518.0,-1.48825,-1.423e-05,-12.936363636363634
4313,5519.0,-1.494625,-1.425e-05,-12.954545454545451
4314,5521.0,-1.49775,-1.396e-05,-12.690909090909091
4315,5522.0,-1.491875,-1.332e-05,-12.109090909090908
4316,5523.0,-1.4855,-1.287e-05,-11.7
4317,5524.0,-1.479,-1.251e-05,-11.372727272727271
4318,5526.0,-1.472625,-1.218e-05,-11.072727272727272
4319,5527.0,-1.46625,-1.189e-05,-10.809090909090909
4320,5528.0,-1.459875,-1.162e-05,-10.563636363636364
4321,5530.0,-1.4535,-1.136e-05,-10.327272727272726
4322,5531.0,-1.447,-1.112e-05,-10.10909090909091
4323,5532.0,-1.440625,-1.088e-05,-9.890909090909089
4324,5533.0,-1.43425,-1.066e-05,-9.69090909090909
4325,5535.0,-1.427875,-1.046e-05,-9.509090909090908
4326,5536.0,-1.4215,-1.025e-05,-9.318181818181817
4327,5537.0,-1.415,-1.006e-05,-9.145454545454545
4328,5539.0,-1.408625,-9.869e-06,-8.97181818181818
4329,5540.0,-1.40225,-9.693e-06,-8.81181818181818
4330,5541.0,-1.395875,-9.526e-06,-8.659999999999998
4331,5542.0,-1.3895,-9.377e-06,-8.524545454545455
4332,5544.0,-1.383,-9.233e-06,-8.393636363636363
4333,5545.0,-1.376625,-9.098e-06,-8.270909090909091
4334,5546.0,-1.37025,-8.971e-06,-8.155454545454544
4335,5548.0,-1.363875,-8.86e-06,-8.054545454545453
4336,5549.0,-1.357375,-8.753e-06,-7.957272727272727
4337,5550.0,-1.351,-8.649e-06,-7.862727272727271
4338,5551.0,-1.344625,-8.545e-06,-7.768181818181818
4339,5553.0,-1.33825,-8.454e-06,-7.6854545454545455
