Number,t,E,I,j
4340,5554.0,-1.331875,-4.199e-06,-3.817272727272727
4341,5555.0,-1.325375,-4.169e-06,-3.79
4342,5556.0,-1.319,-4.145e-06,-3.768181818181818
4343,5558.0,-1.312625,-4.12e-06,-3.745454545454545
4344,5559.0,-1.30625,-4.095e-06,-3.722727272727272
4345,5560.0,-1.299875,-4.071e-06,-3.70090909090909
4346,5562.0,-1.293375,-4.044e-06,-3.676363636363636
4347,5563.0,-1.287,-4.017e-06,-3.651818181818181
4348,5564.0,-1.280625,-3.993e-06,-3.63
4349,5565.0,-1.27425,-3.972e-06,-3.610909090909091
4350,5567.0,-1.267875,-3.945e-06,-3.5863636363636364
4351,5568.0,-1.261375,-3.924e-06,-3.567272727272727
4352,5569.0,-1.255,-3.9e-06,-3.545454545454545
4353,5571.0,-1.248625,-3.879e-06,-3.5263636363636355
4354,5572.0,-1.24225,-3.859e-06,-3.508181818181818
4355,5573.0,-1.23575,-3.837e-06,-3.488181818181818
4356,5574.0,-1.229375,-3.815e-06,-3.468181818181818
4357,5576.0,-1.223,-3.794e-06,-3.4490909090909088
4358,5577.0,-1.216625,-3.776e-06,-3.432727272727272
4359,5578.0,-1.21025,-3.755e-06,-3.413636363636363
4360,5580.0,-1.20375,-3.737e-06,-3.397272727272727
4361,5581.0,-1.197375,-3.719e-06,-3.3809090909090904
4362,5582.0,-1.191,-3.698e-06,-3.3618181818181814
4363,5583.0,-1.184625,-3.681e-06,-3.346363636363636
4364,5585.0,-1.17825,-3.663e-06,-3.33
4365,5586.0,-1.17175,-3.636e-06,-3.305454545454545
4366,5587.0,-1.165375,-3.62e-06,-3.2909090909090906
4367,5588.0,-1.159,-3.602e-06,-3.274545454545454
4368,5590.0,-1.152625,-3.583e-06,-3.257272727272727
4369,5591.0,-1.14625,-3.563e-06,-3.239090909090909
4370,5592.0,-1.13975,-3.545e-06,-3.222727272727272
4371,5594.0,-1.133375,-3.533e-06,-3.211818181818181
4372,5595.0,-1.127,-3.505e-06,-3.186363636363636
4373,5596.0,-1.120625,-3.486e-06,-3.169090909090909
4374,5597.0,-1.114125,-3.472e-06,-3.1563636363636363
4375,5599.0,-1.10775,-3.451e-06,-3.137272727272727
4376,5600.0,-1.101375,-3.432e-06,-3.12
4377,5601.0,-1.095,-3.416e-06,-3.105454545454545
4378,5603.0,-1.088625,-3.393e-06,-3.084545454545454
4379,5604.0,-1.082125,-3.375e-06,-3.068181818181818
4380,5605.0,-1.07575,-3.36e-06,-3.0545454545454542
4381,5606.0,-1.069375,-3.337e-06,-3.033636363636364
4382,5608.0,-1.063,-3.326e-06,-3.0236363636363635
4383,5609.0,-1.056625,-3.299e-06,-2.9990909090909086
4384,5610.0,-1.050125,-3.283e-06,-2.984545454545455
4385,5612.0,-1.04375,-3.265e-06,-2.9681818181818183
4386,5613.0,-1.037375,-3.243e-06,-2.9481818181818182
4387,5614.0,-1.031,-3.227e-06,-2.933636363636364
4388,5615.0,-1.024625,-3.214e-06,-2.921818181818181
4389,5617.0,-1.018125,-3.187e-06,-2.8972727272727274
4390,5618.0,-1.01175,-3.173e-06,-2.8845454545454543
4391,5619.0,-1.005375,-3.156e-06,-2.869090909090909
4392,5620.0,-0.999,-3.129e-06,-2.8445454545454543
4393,5622.0,-0.9925,-3.108e-06,-2.825454545454545
4394,5623.0,-0.986125,-3.095e-06,-2.8136363636363635
4395,5624.0,-0.97975,-3.071e-06,-2.791818181818181
4396,5626.0,-0.973375,-3.045e-06,-2.768181818181818
4397,5627.0,-0.967,-3.022e-06,-2.747272727272727
4398,5628.0,-0.9605,-3.004e-06,-2.7309090909090905
4399,5629.0,-0.954125,-2.985e-06,-2.7136363636363634
4400,5631.0,-0.94775,-2.952e-06,-2.683636363636364
4401,5632.0,-0.941375,-2.925e-06,-2.6590909090909087
4402,5633.0,-0.935,-2.91e-06,-2.645454545454545
4403,5635.0,-0.9285,-2.885e-06,-2.622727272727272
4404,5636.0,-0.922125,-2.849e-06,-2.59
4405,5637.0,-0.91575,-2.823e-06,-2.566363636363636
4406,5638.0,-0.909375,-2.792e-06,-2.538181818181818
4407,5640.0,-0.903,-2.759e-06,-2.5081818181818183
4408,5641.0,-0.8965,-2.73e-06,-2.481818181818181
4409,5642.0,-0.890125,-2.696e-06,-2.4509090909090907
4410,5644.0,-0.88375,-2.663e-06,-2.420909090909091
4411,5645.0,-0.877375,-2.629e-06,-2.39
4412,5646.0,-0.870875,-2.594e-06,-2.358181818181818
4413,5647.0,-0.8645,-2.555e-06,-2.3227272727272728
4414,5649.0,-0.858125,-2.521e-06,-2.291818181818181
4415,5650.0,-0.85175,-2.479e-06,-2.2536363636363634
4416,5651.0,-0.845375,-2.445e-06,-2.222727272727272
4417,5652.0,-0.838875,-2.4e-06,-2.1818181818181817
4418,5654.0,-0.8325,-2.37e-06,-2.1545454545454543
4419,5655.0,-0.826125,-2.323e-06,-2.111818181818182
4420,5656.0,-0.81975,-2.279e-06,-2.071818181818182
4421,5658.0,-0.813375,-2.244e-06,-2.04
4422,5659.0,-0.806875,-2.196e-06,-1.996363636363636
4423,5660.0,-0.8005,-2.155e-06,-1.9590909090909088
4424,5661.0,-0.794125,-2.118e-06,-1.925454545454545
4425,5663.0,-0.78775,-2.08e-06,-1.8909090909090909
4426,5664.0,-0.78125,-2.03e-06,-1.8454545454545452
4427,5665.0,-0.774875,-1.987e-06,-1.8063636363636364
4428,5667.0,-0.7685,-1.954e-06,-1.776363636363636
4429,5668.0,-0.762125,-1.919e-06,-1.7445454545454546
4430,5669.0,-0.75575,-1.878e-06,-1.7072727272727273
4431,5670.0,-0.74925,-1.839e-06,-1.671818181818182
4432,5672.0,-0.742875,-1.799e-06,-1.6354545454545455
4433,5673.0,-0.7365,-1.766e-06,-1.6054545454545452
4434,5674.0,-0.730125,-1.737e-06,-1.579090909090909
4435,5676.0,-0.72375,-1.699e-06,-1.5445454545454542
4436,5677.0,-0.71725,-1.66e-06,-1.5090909090909088
4437,5678.0,-0.710875,-1.633e-06,-1.4845454545454544
4438,5679.0,-0.7045,-1.609e-06,-1.4627272727272729
4439,5681.0,-0.698125,-1.571e-06,-1.4281818181818182
4440,5682.0,-0.69175,-1.548e-06,-1.4072727272727272
4441,5683.0,-0.68525,-1.515e-06,-1.377272727272727
4442,5684.0,-0.678875,-1.493e-06,-1.357272727272727
4443,5686.0,-0.6725,-1.46e-06,-1.3272727272727272
4444,5687.0,-0.666125,-1.439e-06,-1.308181818181818
4445,5688.0,-0.659625,-1.415e-06,-1.2863636363636364
4446,5690.0,-0.65325,-1.391e-06,-1.2645454545454542
4447,5691.0,-0.646875,-1.364e-06,-1.2399999999999998
4448,5692.0,-0.6405,-1.344e-06,-1.2218181818181817
4449,5693.0,-0.634125,-1.318e-06,-1.198181818181818
4450,5695.0,-0.627625,-1.296e-06,-1.1781818181818182
4451,5696.0,-0.62125,-1.267e-06,-1.1518181818181816
4452,5697.0,-0.614875,-1.247e-06,-1.1336363636363636
4453,5699.0,-0.6085,-1.218e-06,-1.1072727272727272
4454,5700.0,-0.602125,-1.189e-06,-1.0809090909090908
